Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
rollingpin,20,20,#N/A,7.6,2.29,1,rollingpin,rollingpin,NA,NA,NA,NA,NA,NA,NA
bushel,20,20,0.63,7.6,2.91,1,bushel,bushel,n,noun.quantity,quantity,united_states_dry_unit.n.01,dry_unit.n.01,united_states_dry_unit,dry_unit
buttermilk,20,20,1.22,7.6,2.52,1,buttermilk,buttermilk,n,noun.food,food,milk.n.01,beverage.n.01,milk,beverage
cloudless,20,20,0.16,7.6,2.28,1,cloudless,cloudless,a,adj.all,all,NA,NA,NA,NA
freaky,20,20,5,7.6,2.16,1,freaky,freaky,a,adj.all,all,NA,NA,NA,NA
junkman,20,20,0.1,7.6,2.95,1,junkman,junkman,NA,NA,NA,NA,NA,NA,NA
maximum,20,20,7.76,7.6,1.82,1,maximum,maximum,n,noun.quantity,quantity,extremum.n.02,limit.n.06,extremum,limit
munch,20,20,0.84,7.6,2.37,1,munch,munch,n,noun.person,person,NA,NA,NA,NA
retrace,20,20,0.69,7.6,2.98,1,retrace,retrace,v,verb.motion,motion,return.v.01,travel.v.01,return,travel
scuba,21,20,1.53,7.6,2.62,0.95,scuba,scuba,n,noun.artifact,artifact,breathing_device.n.01,device.n.01,breathing_device,device
seam,20,20,0.65,7.6,1.88,1,seam,seam,n,noun.artifact,artifact,joint.n.05,junction.n.04,joint,junction
soreness,20,20,0.1,7.6,2.54,1,soreness,soreness,n,noun.state,state,pain.n.01,symptom.n.01,pain,symptom
storekeeper,20,20,0.33,7.6,3.62,1,storekeeper,storekeeper,n,noun.person,person,merchant.n.01,businessperson.n.01,merchant,businessperson
wetness,20,20,0.12,7.6,3.14,1,wetness,wetness,n,noun.state,state,condition.n.01,state.n.02,condition,state
pooltable,20,20,#N/A,7.65,1.69,1,pooltable,pooltable,NA,NA,NA,NA,NA,NA,NA
stork,20,20,1.63,7.65,2.32,1,stork,stork,n,noun.animal,animal,wading_bird.n.01,aquatic_bird.n.01,wading_bird,aquatic_bird
within,20,20,59.16,7.65,2.66,1,within,within,r,adv.all,all,NA,NA,NA,NA
dwarf,20,20,3.08,7.65,2.81,1,dwarf,dwarf,n,noun.person,person,small_person.n.01,person.n.01,small_person,person
fatherless,20,20,0.31,7.65,2.78,1,fatherless,fatherless,a,adj.all,all,NA,NA,NA,NA
fullness,20,20,0.47,7.65,3.01,1,fullness,fullness,n,noun.state,state,completeness.n.01,integrity.n.01,completeness,integrity
mile,20,20,21,7.65,2.21,1,mile,mile,n,noun.quantity,quantity,linear_unit.n.01,unit_of_measurement.n.01,linear_unit,unit_of_measurement
strip,20,20,15.69,7.65,2.16,1,strip,strip,n,noun.object,object,part.n.03,thing.n.12,part,thing
wink,20,20,3.53,7.65,4.57,1,wink,wink,n,noun.time,time,moment.n.02,time.n.03,moment,time
absence,20,20,6.31,7.7,2.2,1,absence,absence,n,noun.state,state,lack.n.01,need.n.01,lack,need
attempt,20,20,19.12,7.7,2.32,1,attempt,attempt,n,noun.act,act,activity.n.01,act.n.02,activity,act
discipline,20,20,9.06,7.7,3.99,1,discipline,discipline,n,noun.cognition,cognition,knowledge_domain.n.01,content.n.05,knowledge_domain,content
encouragement,20,20,2.2,7.7,2.13,1,encouragement,encouragement,n,noun.communication,communication,approval.n.04,message.n.02,approval,message
harmless,20,20,8.65,7.7,2.92,1,harmless,harmless,a,adj.all,all,NA,NA,NA,NA
healing,20,20,6.39,7.7,2.54,1,healing,healing,n,noun.process,process,bodily_process.n.01,organic_process.n.01,bodily_process,organic_process
individual,20,20,11.69,7.7,2.52,1,individual,individual,n,noun.Tops,Tops,causal_agent.n.01,physical_entity.n.01,causal_agent,physical_entity
pointer,20,20,1.08,7.7,2.99,1,pointer,pointer,n,noun.communication,communication,mark.n.10,written_symbol.n.01,mark,written_symbol
pushy,20,20,2.37,7.7,2.3,1,pushy,pushy,a,adj.all,all,NA,NA,NA,NA
scented,20,20,0.9,7.7,2.08,1,scented,scented,v,verb.perception,perception,cause_to_be_perceived.v.01,NA,cause_to_be_perceived,NA
squirmy,20,20,0.06,7.7,3.5,1,squirmy,squirmy,NA,NA,NA,NA,NA,NA,NA
unsteady,20,20,0.33,7.7,1.84,1,unsteady,unsteady,a,adj.all,all,NA,NA,NA,NA
dominoes,20,20,0.88,7.7,2.57,1,dominoes,dominoes,n,noun.act,act,table_game.n.01,game.n.01,table_game,game
announcement,20,20,10.29,7.75,2.59,1,announcement,announcement,n,noun.communication,communication,statement.n.01,message.n.02,statement,message
cleverness,20,20,0.51,7.75,2.95,1,cleverness,cleverness,n,noun.cognition,cognition,creativity.n.01,ability.n.02,creativity,ability
foul,20,20,14.47,7.75,2.15,1,foul,foul,n,noun.act,act,violation.n.02,wrongdoing.n.02,violation,wrongdoing
frustrating,20,20,2.47,7.75,2.83,1,frustrating,frustrating,v,verb.social,social,prevent.v.01,NA,prevent,NA
grizzly,20,20,1.86,7.75,2.79,1,grizzly,grizzly,n,noun.animal,animal,brown_bear.n.01,bear.n.01,brown_bear,bear
hurtful,20,20,1.14,7.75,4.14,1,hurtful,hurtful,a,adj.all,all,NA,NA,NA,NA
karate,20,20,7.57,7.75,2.43,1,karate,karate,n,noun.act,act,martial_art.n.01,self-defense.n.01,martial_art,self-defense
permanent,20,20,12.14,7.75,2.57,1,permanent,permanent,n,noun.body,body,wave.n.06,hairdo.n.01,wave,hairdo
playfulness,20,20,0.14,7.75,2.2,1,playfulness,playfulness,n,noun.feeling,feeling,levity.n.01,feeling.n.01,levity,feeling
produce,20,20,11.06,7.75,3.11,1,produce,produce,n,noun.food,food,food.n.02,solid.n.01,food,solid
righty,21,20,3.33,7.75,2.94,0.95,righty,righty,NA,NA,NA,NA,NA,NA,NA
rowdy,20,20,1.02,7.75,2.63,1,rowdy,rowdy,n,noun.person,person,attacker.n.01,wrongdoer.n.01,attacker,wrongdoer
rust,20,20,2.49,7.75,2.9,1,rust,rust,n,noun.substance,substance,ferric_oxide.n.01,oxide.n.01,ferric_oxide,oxide
secretary,20,20,33.22,7.75,2.4,1,secretary,secretary,n,noun.person,person,head.n.04,leader.n.01,head,leader
stall,20,20,8.96,7.75,2.79,1,stall,stall,n,noun.artifact,artifact,compartment.n.02,room.n.01,compartment,room
strike,20,20,45.57,7.75,2.34,1,strike,strike,n,noun.act,act,job_action.n.01,direct_action.n.01,job_action,direct_action
uncrushed,20,20,0.02,7.75,2.4,1,uncrushed,uncrushed,NA,NA,NA,NA,NA,NA,NA
whoopee,20,20,1.61,7.76,3.32,1,whoopee,whoopee,n,noun.act,act,revel.n.01,merrymaking.n.01,revel,merrymaking
apartment,20,20,83.04,7.8,2.78,1,apartment,apartment,n,noun.artifact,artifact,housing.n.01,structure.n.01,housing,structure
crown,20,20,13.69,7.8,3.35,1,crown,crown,n,noun.communication,communication,symbol.n.01,signal.n.01,symbol,signal
defrost,20,20,0.41,7.8,2.21,1,defrost,defrost,v,verb.change,change,dissolve.v.09,liquefy.v.03,dissolve,liquefy
deny,20,20,21.39,7.8,2.04,1,deny,deny,v,verb.communication,communication,contradict.v.02,disagree.v.01,contradict,disagree
disgusted,20,20,1.76,7.8,2.61,1,disgusted,disgusted,v,verb.perception,perception,stimulate.v.06,sensitize.v.02,stimulate,sensitize
lesson,20,20,32.24,7.8,3.12,1,lesson,lesson,n,noun.act,act,teaching.n.01,education.n.04,teaching,education
netting,20,20,0.35,7.8,2.4,1,netting,netting,n,noun.artifact,artifact,net.n.06,fabric.n.01,net,fabric
overheated,20,20,0.45,7.8,2.17,1,overheated,overheated,v,verb.change,change,heat.v.04,change_state.v.01,heat,change_state
potluck,20,20,0.43,7.8,2.33,1,potluck,potluck,n,noun.food,food,meal.n.01,nutriment.n.01,meal,nutriment
saleswoman,20,20,0.29,7.8,3.02,1,saleswoman,saleswoman,n,noun.person,person,salesperson.n.01,employee.n.01,salesperson,employee
teamwork,20,20,2,7.8,3.53,1,teamwork,teamwork,n,noun.act,act,cooperation.n.01,group_action.n.01,cooperation,group_action
triangular,20,20,0.24,7.8,3.55,1,triangular,triangular,a,adj.all,all,NA,NA,NA,NA
babyhood,20,20,0.02,7.85,1.42,1,babyhood,babyhood,n,noun.time,time,time_of_life.n.01,time_period.n.01,time_of_life,time_period
competition,20,20,20.9,7.85,3.08,1,competition,competition,n,noun.relation,relation,business_relation.n.01,relation.n.01,business_relation,relation
crunchable,20,20,0.04,7.85,2.28,1,crunchable,crunchable,NA,NA,NA,NA,NA,NA,NA
entertainer,20,20,1.65,7.85,2.08,1,entertainer,entertainer,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
heel,20,20,7.39,7.85,2.72,1,heel,heel,n,noun.artifact,artifact,bottom.n.01,side.n.04,bottom,side
ingredient,20,20,2.61,7.85,3.23,1,ingredient,ingredient,n,noun.artifact,artifact,component.n.03,part.n.02,component,part
prune,20,20,1.47,7.85,2.58,1,prune,prune,n,noun.food,food,dried_fruit.n.01,edible_fruit.n.01,dried_fruit,edible_fruit
rifle,20,20,14.57,7.85,2.35,1,rifle,rifle,n,noun.artifact,artifact,firearm.n.01,gun.n.01,firearm,gun
windshield,20,20,3.27,7.85,4.6,1,windshield,windshield,n,noun.artifact,artifact,screen.n.05,protective_covering.n.01,screen,protective_covering
atlas,20,20,1.02,7.9,2.13,1,atlas,atlas,n,noun.person,person,NA,NA,NA,NA
bathrobe,20,20,1.67,7.9,4.69,1,bathrobe,bathrobe,n,noun.artifact,artifact,robe.n.01,garment.n.01,robe,garment
cannon,20,20,8.71,7.9,2.75,1,cannon,cannon,n,noun.artifact,artifact,artillery.n.01,armament.n.01,artillery,armament
coolness,21,20,0.35,7.9,3.29,0.95,coolness,coolness,n,noun.feeling,feeling,calmness.n.03,feeling.n.01,calmness,feeling
grader,20,20,0.86,7.9,2.36,1,grader,grader,n,noun.person,person,critic.n.02,evaluator.n.01,critic,evaluator
hail,20,20,12.02,7.9,2.02,1,hail,hail,n,noun.phenomenon,phenomenon,precipitation.n.03,weather.n.01,precipitation,weather
minty,20,20,0.49,7.9,3.37,1,minty,minty,a,adj.pert,pert,NA,NA,NA,NA
ointment,20,20,1.63,7.9,2.88,1,ointment,ointment,n,noun.artifact,artifact,remedy.n.02,medicine.n.02,remedy,medicine
orphaned,20,20,0.39,7.9,2.31,1,orphaned,orphaned,v,verb.possession,possession,deprive.v.01,take.v.08,deprive,take
outhouse,20,20,0.75,7.9,3.08,1,outhouse,outhouse,n,noun.artifact,artifact,outbuilding.n.01,building.n.01,outbuilding,building
riverboat,20,20,0.39,7.9,2.51,1,riverboat,riverboat,NA,NA,NA,NA,NA,NA,NA
taker,20,20,0.9,7.9,2.2,1,taker,taker,n,noun.person,person,customer.n.01,consumer.n.01,customer,consumer
wine,20,20,60.35,7.9,2.95,1,wine,wine,n,noun.food,food,alcohol.n.01,beverage.n.01,alcohol,beverage
boulder,20,20,2.08,7.92,2.14,1,boulder,boulder,n,noun.object,object,rock.n.01,natural_object.n.01,rock,natural_object
punchingbag,20,20,#N/A,7.92,2.04,1,punchingbag,punchingbag,NA,NA,NA,NA,NA,NA,NA
simply,20,20,46.31,7.92,2.26,1,simply,simply,r,adv.all,all,NA,NA,NA,NA
beater,20,20,0.71,7.95,3.59,1,beater,beater,n,noun.person,person,worker.n.01,person.n.01,worker,person
blab,20,20,0.57,7.95,3.65,1,blab,blab,v,verb.communication,communication,unwrap.v.02,tell.v.02,unwrap,tell
boxer,20,20,3.84,7.95,2.93,1,boxer,boxer,n,noun.person,person,combatant.n.01,person.n.01,combatant,person
brilliant,20,20,35.8,7.95,1.76,1,brilliant,brilliant,a,adj.all,all,NA,NA,NA,NA
copper,20,20,6.59,7.95,1.79,1,copper,copper,n,noun.substance,substance,conductor.n.02,material.n.01,conductor,material
electrics,20,20,0.25,7.95,1.88,1,electrics,electrics,n,noun.artifact,artifact,car.n.01,motor_vehicle.n.01,car,motor_vehicle
hilltop,20,20,0.55,7.95,2.39,1,hilltop,hilltop,n,noun.location,location,peak.n.04,topographic_point.n.01,peak,topographic_point
hoarse,20,20,0.49,7.95,2.7,1,hoarse,hoarse,a,adj.all,all,NA,NA,NA,NA
locate,20,20,10.27,7.95,2.14,1,locate,locate,v,verb.possession,possession,find.v.03,get.v.01,find,get
moment,20,20,187.04,7.95,3.41,1,moment,moment,n,noun.time,time,point.n.06,measure.n.02,point,measure
multiply,20,20,1.94,7.95,2.06,1,multiply,multiply,v,verb.cognition,cognition,calculate.v.01,reason.v.03,calculate,reason
orbit,20,20,5.65,7.95,1.64,1,orbit,orbit,n,noun.location,location,path.n.03,line.n.11,path,line
semicircle,20,20,0.06,7.95,1.79,1,semicircle,semicircle,n,noun.shape,shape,plane_figure.n.01,figure.n.06,plane_figure,figure
slop,20,20,1.84,7.95,3.58,1,slop,slop,n,noun.food,food,feed.n.01,food.n.01,feed,food
survivor,20,20,4.33,7.95,2.21,1,survivor,survivor,n,noun.person,person,unfortunate.n.01,person.n.01,unfortunate,person
teen,20,20,4.1,7.95,2.56,1,teen,teen,n,noun.person,person,juvenile.n.01,person.n.01,juvenile,person
truckload,20,20,1,7.95,3.2,1,truckload,truckload,NA,NA,NA,NA,NA,NA,NA
tumbleweed,20,20,0.43,7.95,2.76,1,tumbleweed,tumbleweed,n,noun.plant,plant,weed.n.01,vascular_plant.n.01,weed,vascular_plant
waterworks,20,20,0.45,7.95,3.83,1,waterworks,waterworks,n,noun.group,group,utility.n.01,service.n.04,utility,service
against,20,20,201.73,7.97,1.67,1,against,against,NA,NA,NA,NA,NA,NA,NA
yes,21,21,1996.76,2.31,1.68,1,yes,yes,n,noun.communication,communication,affirmative.n.01,avowal.n.01,affirmative,avowal
ouch,21,21,10.96,2.42,1.34,1,ouch,ouch,NA,NA,NA,NA,NA,NA,NA
my,21,21,6762.73,2.72,1.44,1,my,my,NA,NA,NA,NA,NA,NA,NA
no,21,21,5971.55,2.72,1.94,1,no,no,n,noun.communication,communication,negative.n.01,denial.n.01,negative,denial
ball,21,21,104.96,2.9,1.22,1,ball,ball,n,noun.artifact,artifact,game_equipment.n.01,equipment.n.01,game_equipment,equipment
up,21,21,3670,2.92,1.68,1,up,up,v,verb.change,change,increase.v.02,change.v.01,increase,change
nine,21,21,67.47,3.23,1.3,1,nine,nine,n,noun.quantity,quantity,digit.n.01,integer.n.01,digit,integer
sad,21,21,63.37,3.24,2.21,1,sad,sad,a,adj.all,all,NA,NA,NA,NA
bye,21,21,180.08,3.28,2.16,1,bye,bye,n,noun.communication,communication,concession.n.02,assent.n.01,concession,assent
fell,21,21,73,3.28,1.2,1,fell,fell,n,noun.substance,substance,animal_skin.n.01,animal_product.n.01,animal_skin,animal_product
out,21,21,3865.31,3.28,1.56,1,out,out,n,noun.act,act,failure.n.01,nonaccomplishment.n.01,failure,nonaccomplishment
icecream,21,21,#N/A,3.33,1.26,1,icecream,icecream,n,noun.food,food,frozen_dessert.n.01,dessert.n.01,frozen_dessert,dessert
backyard,21,21,7.24,3.38,1.88,1,backyard,backyard,n,noun.artifact,artifact,yard.n.02,field.n.01,yard,field
family,21,21,354.25,3.38,1.43,1,family,family,n,noun.group,group,unit.n.03,organization.n.01,unit,organization
him,21,21,3484.51,3.43,1.21,1,him,him,NA,NA,NA,NA,NA,NA,NA
okay,22,21,2006.27,3.43,1.5,0.95,okay,okay,n,noun.communication,communication,sanction.n.01,approval.n.04,sanction,approval
chair,21,21,49.24,3.43,1.33,1,chair,chair,n,noun.artifact,artifact,seat.n.03,furniture.n.01,seat,furniture
finger,21,21,36.67,3.43,2.2,1,finger,finger,n,noun.body,body,extremity.n.05,external_body_part.n.01,extremity,external_body_part
spider,21,21,10.1,3.43,1.54,1,spider,spider,n,noun.animal,animal,arachnid.n.01,arthropod.n.01,arachnid,arthropod
pajamas,21,21,5.82,3.48,1.58,1,pajamas,pajamas,n,noun.artifact,artifact,trouser.n.01,garment.n.01,trouser,garment
please,21,21,1100.96,3.48,1.22,1,please,please,v,verb.emotion,emotion,satisfy.v.02,NA,satisfy,NA
bird,21,21,45.45,3.52,1.66,1,bird,bird,n,noun.animal,animal,vertebrate.n.01,chordate.n.01,vertebrate,chordate
people,21,21,1102.98,3.52,1.6,1,people,people,n,noun.group,group,group.n.01,abstraction.n.06,group,abstraction
kitty,21,21,26.71,3.54,1.59,1,kitty,kitty,n,noun.possession,possession,stake.n.04,gamble.n.01,stake,gamble
cup,21,21,51.65,3.57,1.99,1,cup,cup,n,noun.artifact,artifact,container.n.01,instrumentality.n.03,container,instrumentality
friend,21,21,419.29,3.57,1.43,1,friend,friend,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
outside,21,21,170.02,3.58,2.01,1,outside,outside,n,noun.location,location,region.n.01,location.n.01,region,location
ten,21,21,145,3.58,1.49,1,ten,ten,n,noun.quantity,quantity,large_integer.n.01,integer.n.01,large_integer,integer
grandmother,21,21,27.78,3.67,1.28,1,grandmother,grandmother,n,noun.person,person,grandparent.n.01,forebear.n.01,grandparent,forebear
firetruck,21,21,0.06,3.69,1.89,1,firetruck,firetruck,NA,NA,NA,NA,NA,NA,NA
his,21,21,2124.78,3.69,1.29,1,his,his,NA,NA,NA,NA,NA,NA,NA
in,21,21,9773.41,3.69,1.86,1,in,in,n,noun.quantity,quantity,linear_unit.n.01,unit_of_measurement.n.01,linear_unit,unit_of_measurement
like,21,21,3998.96,3.69,1.89,1,like,like,n,noun.cognition,cognition,kind.n.01,category.n.02,kind,category
three,22,21,542.24,3.69,1.5,0.95,three,three,n,noun.quantity,quantity,digit.n.01,integer.n.01,digit,integer
arms,21,21,59.8,3.74,2.14,1,arms,arms,n,noun.artifact,artifact,instrumentality.n.03,artifact.n.01,instrumentality,artifact
fast,22,21,137.45,3.74,1.33,0.95,fast,fast,n,noun.act,act,abstinence.n.02,self-denial.n.02,abstinence,self-denial
here,21,21,4525.25,3.74,1.94,1,here,here,n,noun.location,location,location.n.01,object.n.01,location,object
boo,21,21,11.69,3.78,2.29,1,boo,boo,n,noun.communication,communication,cry.n.01,utterance.n.01,cry,utterance
more,22,21,1298.59,3.78,2.04,0.95,more,more,n,noun.person,person,NA,NA,NA,NA
music,21,21,151.65,3.81,2.5,1,music,music,n,noun.communication,communication,auditory_communication.n.01,communication.n.02,auditory_communication,communication
off,21,21,1179.51,3.83,2.09,1,off,off,v,verb.social,social,kill.v.01,NA,kill,NA
ice,21,21,79.55,3.86,1.06,1,ice,ice,n,noun.substance,substance,crystal.n.01,solid.n.01,crystal,solid
spanking,21,21,1.82,3.86,2.63,1,spanking,spanking,n,noun.act,act,discipline.n.05,punishment.n.01,discipline,punishment
not,21,21,5424.96,3.89,2.22,1,not,not,r,adv.all,all,NA,NA,NA,NA
bedroom,21,21,36.71,3.9,1.55,1,bedroom,bedroom,n,noun.artifact,artifact,room.n.01,area.n.05,room,area
the,21,21,29449.18,3.98,2.33,1,the,the,NA,NA,NA,NA,NA,NA,NA
blow,21,21,97.57,4,1.76,1,blow,blow,n,noun.act,act,stroke.n.12,motion.n.03,stroke,motion
at,22,21,3217.1,4.04,1.37,0.95,at,at,n,noun.substance,substance,halogen.n.01,group.n.01,halogen,group
best,21,21,404.37,4.09,1.66,1,best,best,n,noun.act,act,attempt.n.01,activity.n.01,attempt,activity
dancing,22,21,54.39,4.09,1.44,0.95,dancing,dancing,n,noun.act,act,diversion.n.01,activity.n.01,diversion,activity
pretty,21,21,392.22,4.09,1.94,1,pretty,pretty,a,adj.all,all,NA,NA,NA,NA
where,21,21,1830.22,4.09,2.06,1,where,where,NA,NA,NA,NA,NA,NA,NA
sandbox,21,21,1.06,4.14,2.35,1,sandbox,sandbox,n,noun.artifact,artifact,mold.n.02,container.n.01,mold,container
throw,21,21,128.82,4.14,1.46,1,throw,throw,n,noun.act,act,propulsion.n.02,act.n.02,propulsion,act
christmastree,21,21,#N/A,4.14,2.59,1,christmastree,christmastree,NA,NA,NA,NA,NA,NA,NA
us,21,21,1695.65,4.19,2.07,1,us,us,n,noun.location,location,NA,NA,NA,NA
dig,21,21,46.22,4.19,2.34,1,dig,dig,n,noun.location,location,site.n.01,tract.n.01,site,tract
long,21,21,675.16,4.24,1.83,1,long,long,v,verb.emotion,emotion,desire.v.01,NA,desire,NA
when,21,21,2034.1,4.24,1.8,1,when,when,NA,NA,NA,NA,NA,NA,NA
full,21,21,166.9,4.24,1.61,1,full,full,n,noun.time,time,phase_of_the_moon.n.01,phase.n.04,phase_of_the_moon,phase
playtime,21,21,0.94,4.24,1.51,1,playtime,playtime,n,noun.time,time,leisure.n.01,time_off.n.01,leisure,time_off
granddaddy,21,21,2.29,4.33,2.03,1,granddaddy,granddaddy,n,noun.person,person,grandparent.n.01,forebear.n.01,grandparent,forebear
toothbrush,21,21,5,4.33,1.83,1,toothbrush,toothbrush,n,noun.artifact,artifact,brush.n.02,implement.n.01,brush,implement
last,21,21,723.1,4.35,1.83,1,last,last,n,noun.time,time,end.n.02,point.n.06,end,point
next,21,21,452.75,4.35,1.86,1,next,next,a,adj.all,all,NA,NA,NA,NA
age,21,21,79.2,4.38,1.36,1,age,age,n,noun.attribute,attribute,property.n.02,attribute.n.02,property,attribute
kindergarten,21,21,3.82,4.38,0.59,1,kindergarten,kindergarten,n,noun.group,group,preschool.n.01,educational_institution.n.01,preschool,educational_institution
winter,21,21,26.22,4.38,1.66,1,winter,winter,n,noun.time,time,season.n.02,time_period.n.01,season,time_period
it,21,21,18896.31,4.4,1.95,1,it,it,n,noun.cognition,cognition,engineering.n.02,discipline.n.01,engineering,discipline
ladder,21,21,9.25,4.4,1.7,1,ladder,ladder,n,noun.artifact,artifact,stairs.n.01,stairway.n.01,stairs,stairway
cut,21,21,229.76,4.43,1.72,1,cut,cut,n,noun.possession,possession,share.n.01,assets.n.01,share,assets
grownup,21,21,1.39,4.43,1.83,1,grownup,grownup,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
